"y","d","h","sap.mm.day"
2009,235,1,0.245416104
2009,235,2,0.220047516
2009,235,3,0.178729692
2009,235,4,0.157850088
2009,235,5,0.120083472
2009,235,6,0.099774888
2009,235,7,0.076641132
2009,235,8,0.145418592
2009,235,9,0.367709616
2009,235,10,1.024972008
2009,235,11,2.597921076
2009,235,12,3.242012244
2009,235,13,4.962851568
2009,235,14,6.7564014
2009,235,15,6.78123288
2009,235,16,7.049662644
2009,235,17,5.223082944
2009,235,18,3.362970456
2009,235,19,1.800510564
2009,235,20,1.409239788
2009,235,21,0.73542642
2009,235,22,0.429540972
2009,235,23,0.26377398
2009,235,24,0.181204464
2009,236,1,0.195760056
2009,236,2,0.136942128
2009,236,3,0.104663532
2009,236,4,0.08771112
2009,236,5,0.076077672
2009,236,6,0.070125792
2009,236,7,0.0478251
2009,236,8,0.0589404
2009,236,9,1.257290076
2009,236,10,5.012740104
2009,236,11,6.799882692
2009,236,12,7.551279012
2009,236,13,8.241273144
2009,236,14,7.690968552
2009,236,15,5.945844348
2009,236,16,6.835713948
2009,236,17,5.773570656
2009,236,18,5.107396728
2009,236,19,2.772269712
2009,236,20,1.190216772
2009,236,21,0.652430724
2009,236,22,0.406860156
2009,236,23,0.286837836
2009,236,24,0.186153624
2009,237,1,0.192285504
2009,237,2,0.136443636
2009,237,3,0.098249376
2009,237,4,0.068931408
2009,237,5,0.045978552
2009,237,6,0.03644358
2009,237,7,0.02840844
2009,237,8,0.111315396
2009,237,9,1.893870504
2009,237,10,4.770507048
2009,237,11,7.563579192
2009,237,12,8.621067492
2009,237,13,8.81770434
2009,237,14,8.606359476
2009,237,15,7.975669692
2009,237,16,5.66531862
2009,237,17,5.83285236
2009,237,18,5.325981744
2009,237,19,3.135395964
2009,237,20,1.577876904
2009,237,21,0.922859328
2009,237,22,0.6177609
2009,237,23,0.439319208
2009,237,24,0.339661104
2009,238,1,0.2072781
2009,238,2,0.151765476
2009,238,3,0.117442452
2009,238,4,0.0963267
2009,238,5,0.073679808
2009,238,6,0.050110848
2009,238,7,0.030598368
2009,238,8,0.11730288
2009,238,9,2.253939564
2009,238,10,6.201940584
2009,238,11,8.154965892
2009,238,12,9.10676436
2009,238,13,8.943444756
2009,238,14,8.436381564
2009,238,15,8.3451018
2009,238,16,7.881658968
2009,238,17,7.095685596
2009,238,18,5.269101036
2009,238,19,2.603519424
2009,238,20,1.434540012
2009,238,21,0.869305488
2009,238,22,0.582551388
2009,238,23,0.423165408
2009,238,24,0.317278488
2009,239,1,0.278120172
2009,239,2,0.223861248
2009,239,3,0.175015644
2009,239,4,0.147123984
2009,239,5,0.12542298
2009,239,6,0.110547168
2009,239,7,0.13922796
2009,239,8,0.360832968
2009,239,9,3.229803408
2009,239,10,6.414838848
2009,239,11,8.246514948
2009,239,12,8.865428328
2009,239,13,8.293508904
2009,239,14,8.355816948
2009,239,15,8.64160554
2009,239,16,7.295574768
2009,239,17,6.129501468
2009,239,18,5.195712936
2009,239,19,2.993535024
2009,239,20,1.711789356
2009,239,21,1.052745924
2009,239,22,0.696178464
2009,239,23,0.364256292
2009,239,24,0.30300072
2009,240,1,0.208240896
2009,240,2,0.146791728
2009,240,3,0.10957614
2009,240,4,0.074510088
2009,240,5,0.055954584
2009,240,6,0.04119516
2009,240,7,0.026403012
2009,240,8,0.089076
2009,240,9,1.890604428
2009,240,10,5.43445296
2009,240,11,7.115085312
2009,240,12,7.98474054
2009,240,13,7.725455448
2009,240,14,8.322324528
2009,240,15,7.47184584
2009,240,16,7.30066674
2009,240,17,6.397343988
2009,240,18,3.9734604
2009,240,19,2.130602616
2009,240,20,1.28354916
2009,240,21,0.805016592
2009,240,22,0.536684688
2009,240,23,0.417043332
2009,240,24,0.315250824
2009,241,1,0.399982116
2009,241,2,0.206251284
2009,241,3,0.128566608
2009,241,4,0.083801124
2009,241,5,0.062941188
2009,241,6,0.047352852
2009,241,7,0.037575252
2009,241,8,0.070358772
2009,241,9,0.436418928
2009,241,10,2.573016516
2009,241,11,6.132571188
2009,241,12,7.930233984
2009,241,13,8.26060104
2009,241,14,8.07705858
2009,241,15,8.141275968
2009,241,16,6.662400684
2009,241,17,6.261049776
2009,241,18,5.280400548
2009,241,19,3.41090076
2009,241,20,2.183345484
2009,241,21,1.160979024
2009,241,22,0.638266176
2009,241,23,0.333269472
2009,241,24,0.168777084
2009,242,1,0.153945324
2009,242,2,0.101911668
2009,242,3,0.060240228
2009,242,4,0.036256476
2009,242,5,0.031184304
2009,242,6,0.023166708
2009,242,7,0.010819524
2009,242,8,0.22518228
2009,242,9,2.91497772
2009,242,10,5.918386512
2009,242,11,7.896332796
2009,242,12,8.973311976
2009,242,13,8.969475708
2009,242,14,8.928400044
2009,242,15,8.432142936
2009,242,16,6.021179604
2009,242,17,2.83115256
2009,242,18,1.401624468
2009,242,19,0.832516188
2009,242,20,0.509225376
2009,242,21,0.4005213
2009,242,22,0.752398764
2009,242,23,0.780099708
2009,242,24,0.710390016
2009,243,1,0.530151228
2009,243,2,0.53053662
2009,243,3,0.691403532
2009,243,4,0.738719952
2009,243,5,0.647060844
2009,243,6,0.517461852
2009,243,7,0.457124256
2009,243,8,0.455469924
2009,243,9,0.451216428
2009,243,10,0.481199112
2009,243,11,0.58088274
2009,243,12,0.700724844
2009,243,13,0.794605116
2009,243,14,1.31415594
2009,243,15,1.333906764
2009,243,16,1.22604606
2009,243,17,1.133987268
2009,243,18,0.86865042
2009,243,19,0.520932864
2009,243,20,0.257553828
2009,243,21,0.165957672
2009,243,22,0.126992616
2009,243,23,0.108529008
2009,243,24,0.098904684
2009,244,1,0.093520056
2009,244,2,0.083991012
2009,244,3,0.087330828
2009,244,4,0.055550052
2009,244,5,0.025230336
2009,244,6,0.041937144
2009,244,7,0.217745484
2009,244,8,0.912664056
2009,244,9,1.899925356
2009,244,10,3.192075948
2009,244,11,4.710368892
2009,244,12,6.30474768
2009,244,13,7.944040728
2009,244,14,8.18814384
2009,244,15,6.586616916
2009,244,16,6.498123048
2009,244,17,6.413756724
2009,244,18,5.122160184
2009,244,19,3.2953467
2009,244,20,1.895404128
2009,244,21,1.257756708
2009,244,22,0.969418524
2009,244,23,0.818272008
2009,244,24,0.695000784
2009,245,1,0.177366396
2009,245,2,0.109273692
2009,245,3,0.079209084
2009,245,4,0.07172166
2009,245,5,0.042656328
2009,245,6,0.0071426232
2009,245,7,0.103382112
2009,245,8,1.376694444
2009,245,9,3.651548964
2009,245,10,5.485565412
2009,245,11,5.909558076
2009,245,12,6.136950996
2009,245,13,6.150063456
2009,245,14,6.372422736
2009,245,15,5.888368464
2009,245,16,5.692412904
2009,245,17,5.119130736
2009,245,18,3.569735232
2009,245,19,2.143094052
2009,245,20,1.344928908
2009,245,21,0.8693565
2009,245,22,0.630659784
2009,245,23,0.48818352
2009,245,24,0.385747176
2009,246,1,0.072426948
2009,246,2,0.046049532
2009,246,3,0.036445824
2009,246,4,0.040942188
2009,246,5,0.083107116
2009,246,6,0.12625776
2009,246,7,0.369464832
2009,246,8,0.926212512
2009,246,9,1.360114596
2009,246,10,3.589341576
2009,246,11,5.439671808
2009,246,12,5.914469028
2009,246,13,6.176444316
2009,246,14,5.321825304
2009,246,15,4.94600346
2009,246,16,4.710650592
2009,246,17,3.146020524
2009,246,18,1.795450932
2009,246,19,0.777069036
2009,246,20,0.478784448
2009,246,21,0.361343076
2009,246,22,0.246849072
2009,246,23,0.140951304
2009,246,24,0.075469008
2009,247,1,0.40174668
2009,247,2,0.35055504
2009,247,3,0.30774336
2009,247,4,0.232187496
2009,247,5,0.140665488
2009,247,6,0.071293956
2009,247,7,0.217411668
2009,247,8,1.313364816
2009,247,9,2.700887232
2009,247,10,5.214092232
2009,247,11,7.320599664
2009,247,12,7.997324868
2009,247,13,8.025445452
2009,247,14,7.614651192
2009,247,15,7.668709092
2009,247,16,6.59391198
2009,247,17,5.601939516
2009,247,18,3.866432916
2009,247,19,1.819964808
2009,247,20,0.895610304
2009,247,21,0.502224192
2009,247,22,0.27725454
2009,247,23,0.166151868
2009,247,24,0.090131028
2009,248,1,0.326787144
2009,248,2,0.261564312
2009,248,3,0.212910984
2009,248,4,0.1664211
2009,248,5,0.126656112
2009,248,6,0.115333524
2009,248,7,0.087811824
2009,248,8,0.119062116
2009,248,9,2.034345216
2009,248,10,6.215884272
2009,248,11,8.32235352
2009,248,12,9.160599996
2009,248,13,9.487980132
2009,248,14,9.165885684
2009,248,15,8.379349788
2009,248,16,7.787641392
2009,248,17,6.882344568
2009,248,18,5.1178365
2009,248,19,3.055899204
2009,248,20,1.804182924
2009,248,21,1.164944688
2009,248,22,0.772977312
2009,248,23,0.52855704
2009,248,24,0.384067164
2009,249,1,0.192024
2009,249,2,0.140656368
2009,249,3,0.123844632
2009,249,4,0.095208732
2009,249,5,0.073996308
2009,249,6,0.04995012
2009,249,7,0.049750968
2009,249,8,0.130448808
2009,249,9,1.527040596
2009,249,10,5.96322384
2009,249,11,8.000725224
2009,249,12,8.912751612
2009,249,13,9.387079692
2009,249,14,9.228859536
2009,249,15,7.899880308
2009,249,16,6.764110356
2009,249,17,5.734869636
2009,249,18,4.051139232
2009,249,19,2.227471164
2009,249,20,1.290392532
2009,249,21,0.87132444
2009,249,22,0.643058136
2009,249,23,0.521995368
2009,249,24,0.484347072
2009,250,1,0.236329752
2009,250,2,0.20316762
2009,250,3,0.174018984
2009,250,4,0.153004044
2009,250,5,0.119491848
2009,250,6,0.102881208
2009,250,7,0.139470996
2009,250,8,0.188072868
2009,250,9,0.101581452
2009,250,10,0.065669292
2009,250,11,0.084816228
2009,250,12,0.118539036
2009,250,13,0.142303116
2009,250,14,0.229659204
2009,250,15,0.168448932
2009,250,16,0.089547792
2009,250,17,0.081830472
2009,250,18,0.097097832
2009,250,19,0.11785452
2009,250,20,0.13801656
2009,250,21,0.14971794
2009,250,22,0.192237132
2009,250,23,0.258645948
2009,250,24,0.284980896
2009,251,1,0.100267584
2009,251,2,0.084100992
2009,251,3,0.079584288
2009,251,4,0.064522188
2009,251,5,0.05415258
2009,251,6,0.0457167
2009,251,7,0.064372236
2009,251,8,0.114722028
2009,251,9,0.232516452
2009,251,10,0.90427242
2009,251,11,3.330474756
2009,251,12,4.19825112
2009,251,13,4.689885648
2009,251,14,5.017939764
2009,251,15,4.191435636
2009,251,16,2.971735524
2009,251,17,1.431171852
2009,251,18,1.133744016
2009,251,19,0.663779088
2009,251,20,0.364670004
2009,251,21,0.297244908
2009,251,22,0.257792052
2009,251,23,0.237619728
2009,251,24,0.227000076
2009,252,1,0.205890696
2009,252,2,0.20095998
2009,252,3,0.162551784
2009,252,4,0.123544164
2009,252,5,0.090984192
2009,252,6,0.044553204
2009,252,7,0.019250856
2009,252,8,0.323266836
2009,252,9,1.796332704
2009,252,10,4.105433388
2009,252,11,5.901986796
2009,252,12,6.833792568
2009,252,13,7.064915508
2009,252,14,7.119153324
2009,252,15,6.71257542
2009,252,16,6.597256332
2009,252,17,5.303232504
2009,252,18,3.75026976
2009,252,19,2.241634584
2009,252,20,1.065918912
2009,252,21,0.677318064
2009,252,22,0.387457068
2009,252,23,0.235273464
2009,252,24,0.164919132
2009,253,1,0.136558572
2009,253,2,0.1414116
2009,253,3,0.130424952
2009,253,4,0.107584416
2009,253,5,0.106790196
2009,253,6,0.080066364
2009,253,7,0.05798232
2009,253,8,0.048236604
2009,253,9,0.054250992
2009,253,10,0.258185316
2009,253,11,1.144218864
2009,253,12,2.002516524
2009,253,13,2.607327084
2009,253,14,3.423407292
2009,253,15,3.110706576
2009,253,16,3.532815168
2009,253,17,3.205104528
2009,253,18,2.822970336
2009,253,19,1.919635092
2009,253,20,1.447027068
2009,253,21,1.044638652
2009,253,22,0.792580692
2009,253,23,0.618569568
2009,253,24,0.4787955
2009,254,1,0.264351792
2009,254,2,0.214624092
2009,254,3,0.208521792
2009,254,4,0.210656364
2009,254,5,0.214371288
2009,254,6,0.170169636
2009,254,7,0.216821556
2009,254,8,1.0663593
2009,254,9,2.48681046
2009,254,10,3.933918912
2009,254,11,4.210677756
2009,254,12,5.466845076
2009,254,13,6.59513142
2009,254,14,7.025364084
2009,254,15,6.833753076
2009,254,16,5.828930016
2009,254,17,4.307643864
2009,254,18,2.945158128
2009,254,19,2.085001428
2009,254,20,0.943341492
2009,254,21,0.551201268
2009,254,22,0.376469748
2009,254,23,0.4939014
2009,254,24,0.494422152
2009,255,1,0.494288772
2009,255,2,0.395408628
2009,255,3,0.288685152
2009,255,4,0.25326882
2009,255,5,0.142575516
2009,255,6,0.1037292
2009,255,7,0.108028944
2009,255,8,0.364618152
2009,255,9,1.690883208
2009,255,10,5.616384444
2009,255,11,7.910696256
2009,255,12,8.744333244
2009,255,13,9.000941952
2009,255,14,8.689387452
2009,255,15,8.123861496
2009,255,16,7.5832929
2009,255,17,6.602427132
2009,255,18,4.568515992
2009,255,19,2.522335632
2009,255,20,1.472646108
2009,255,21,0.965200392
2009,255,22,0.639360624
2009,255,23,0.431729484
2009,255,24,0.297524952
2009,256,1,0.238539324
2009,256,2,0.175999428
2009,256,3,0.139566912
2009,256,4,0.125529192
2009,256,5,0.083485572
2009,256,6,0.057860544
2009,256,7,0.049361916
2009,256,8,0.15051972
2009,256,9,2.433674964
2009,256,10,5.541347556
2009,256,11,7.50761136
2009,256,12,8.39389554
2009,256,13,8.284688652
2009,256,14,7.779111132
2009,256,15,7.438453368
2009,256,16,7.230742728
2009,256,17,6.4500531
2009,256,18,4.829580288
2009,256,19,2.376700212
2009,256,20,1.203821844
2009,256,21,0.788024196
2009,256,22,0.586245612
2009,256,23,0.462525696
2009,256,24,0.35836092
2009,257,1,0.195579132
2009,257,2,0.150404352
2009,257,3,0.119083752
2009,257,4,0.091695228
2009,257,5,0.07393158
2009,257,6,0.069236748
2009,257,7,0.041245824
2009,257,8,0.069270924
2009,257,9,2.138307936
2009,257,10,6.59062236
2009,257,11,9.003249228
2009,257,12,9.730355796
2009,257,13,9.67144512
2009,257,14,9.45356478
2009,257,15,8.83639758
2009,257,16,7.8017274
2009,257,17,7.162836864
2009,257,18,5.380848336
2009,257,19,2.843330232
2009,257,20,1.631137092
2009,257,21,1.098994824
2009,257,22,0.74257356
2009,257,23,0.563008692
2009,257,24,0.45981216
2009,258,1,0.261562692
2009,258,2,0.187803108
2009,258,3,0.165158208
2009,258,4,0.131355
2009,258,5,0.108948024
2009,258,6,0.098039028
2009,258,7,0.09310626
2009,258,8,0.092663424
2009,258,9,1.659025536
2009,258,10,6.314023632
2009,258,11,8.857746132
2009,258,12,9.627707712
2009,258,13,9.6819498
2009,258,14,9.464581008
2009,258,15,9.0006153
2009,258,16,8.197286664
2009,258,17,6.71278662
2009,258,18,5.340756564
2009,258,19,3.12381846
2009,258,20,1.81108866
2009,258,21,1.196636292
2009,258,22,0.831140856
2009,258,23,0.598706244
2009,258,24,0.438418788
2009,259,1,0.269181756
2009,259,2,0.232229928
2009,259,3,0.169563372
2009,259,4,0.14243874
2009,259,5,0.086308692
2009,259,6,0.0600066
2009,259,7,0.038520096
2009,259,8,0.242459892
2009,259,9,3.077045028
2009,259,10,5.562218376
2009,259,11,7.593061836
2009,259,12,8.94048804
2009,259,13,9.137013732
2009,259,14,8.955560604
2009,259,15,8.658783264
2009,259,16,7.611975684
2009,259,17,5.652128016
2009,259,18,3.522696816
2009,259,19,2.074260012
2009,259,20,1.335097644
2009,259,21,0.93206076
2009,259,22,0.810257304
2009,259,23,0.6905706
2009,259,24,0.5710224
2009,260,1,0.141242088
2009,260,2,0.105808068
2009,260,3,0.072958356
2009,260,4,0.045092052
2009,260,5,0.024532908
2009,260,6,0.013307412
2009,260,7,0.074976
2009,260,8,0.495375624
2009,260,9,1.336457604
2009,260,10,2.349217836
2009,260,11,3.080617056
2009,260,12,3.687947748
2009,260,13,4.273258848
2009,260,14,5.0620053
2009,260,15,5.062888656
2009,260,16,5.702366028
2009,260,17,4.851978012
2009,260,18,3.125693388
2009,260,19,1.81670844
2009,260,20,1.065533352
2009,260,21,0.737209176
2009,260,22,0.554182584
2009,260,23,0.409840296
2009,260,24,0.291239688
2009,261,1,0.414850812
2009,261,2,0.314073144
2009,261,3,0.238635168
2009,261,4,0.194688072
2009,261,5,0.148970256
2009,261,6,0.103060248
2009,261,7,0.040643484
2009,261,8,0.165057708
2009,261,9,1.474864452
2009,261,10,2.963506248
2009,261,11,4.60361748
2009,261,12,6.058533636
2009,261,13,6.441339216
2009,261,14,5.985022596
2009,261,15,6.020097048
2009,261,16,5.924783604
2009,261,17,5.099112384
2009,261,18,3.842833404
2009,261,19,2.004108996
2009,261,20,1.066173492
2009,261,21,0.688365588
2009,261,22,0.487210608
2009,261,23,0.362018364
2009,261,24,0.287394624
2009,262,1,0.276114696
2009,262,2,0.2197131
2009,262,3,0.18413586
2009,262,4,0.151936632
2009,262,5,0.126820152
2009,262,6,0.106852056
2009,262,7,0.088406736
2009,262,8,0.05587266
2009,262,9,1.737604536
2009,262,10,5.121956676
2009,262,11,6.724798788
2009,262,12,7.971006468
2009,262,13,8.453481996
2009,262,14,8.928446244
2009,262,15,8.339558268
2009,262,16,7.91923362
2009,262,17,6.223669236
2009,262,18,4.148502612
2009,262,19,2.353422732
2009,262,20,1.362276
2009,262,21,0.855010308
2009,262,22,0.585479052
2009,262,23,0.4278513
2009,262,24,0.334106496
2009,263,1,0.281145492
2009,263,2,0.201917604
2009,263,3,0.1737792
2009,263,4,0.160501704
2009,263,5,0.116681772
2009,263,6,0.092513268
2009,263,7,0.06095604
2009,263,8,0.204957072
2009,263,9,2.725924488
2009,263,10,6.0519729
2009,263,11,8.157998136
2009,263,12,8.77537812
2009,263,13,9.09954432
2009,263,14,8.74201416
2009,263,15,8.277467472
2009,263,16,7.665746856
2009,263,17,5.989701036
2009,263,18,4.422017844
2009,263,19,2.434871772
2009,263,20,1.542314844
2009,263,21,1.024413168
2009,263,22,0.69808584
2009,263,23,0.502532376
2009,263,24,0.384147144
2009,264,1,0.35097036
2009,264,2,0.248679648
2009,264,3,0.20694984
2009,264,4,0.175095672
2009,264,5,0.178124232
2009,264,6,0.235402224
2009,264,7,0.15171816
2009,264,8,0.196769856
2009,264,9,1.449418884
2009,264,10,5.776624032
2009,264,11,8.351849376
2009,264,12,8.534110248
2009,264,13,8.717271384
2009,264,14,8.818548948
2009,264,15,7.880583804
2009,264,16,6.521722812
2009,264,17,6.013401876
2009,264,18,4.377519336
2009,264,19,2.443149792
2009,264,20,1.516751736
2009,264,21,1.093940784
2009,264,22,0.89589708
2009,264,23,0.759330588
2009,264,24,0.734591376
2009,265,1,0.209457828
2009,265,2,0.203310708
2009,265,3,0.217451316
2009,265,4,0.296221368
2009,265,5,0.315816144
2009,265,6,0.303717228
2009,265,7,0.405337896
2009,265,8,1.962032496
2009,265,9,4.220898552
2009,265,10,5.857635552
2009,265,11,7.396117428
2009,265,12,7.242928884
2009,265,13,6.17515242
2009,265,14,5.013772404
2009,265,15,4.944339084
2009,265,16,4.771993068
2009,265,17,3.905256972
2009,265,18,2.775346296
2009,265,19,1.442935716
2009,265,20,0.846503448
2009,265,21,0.470784
2009,265,22,0.245394684
2009,265,23,0.08891598
2009,265,24,0.019739616
2009,266,1,0.275857668
2009,266,2,0.243881076
2009,266,3,0.173350116
2009,266,4,0.119214252
2009,266,5,0.093964236
2009,266,6,0.070393404
2009,266,7,0.055575564
2009,266,8,0.156477936
2009,266,9,1.979290068
2009,266,10,6.01710996
2009,266,11,5.158021452
2009,266,12,6.732074604
2009,266,13,4.003404516
2009,266,14,5.737055436
2009,266,15,4.488173724
2009,266,16,1.73791266
2009,266,17,1.053147636
2009,266,18,0.795396876
2009,266,19,0.676202712
2009,266,20,0.635275464
2009,266,21,0.455268972
2009,266,22,0.36207648
2009,266,23,0.289902012
2009,266,24,0.235057272
2009,267,1,0.267606228
2009,267,2,0.225161088
